date,region,language,keyword,impressions,clicks,page_load_time_sec,conversions,revenue_usd
2026-02-04,APAC,ZH,cross-border sports sneakers,3868,165,9.67,0,0.0
2026-03-07,APAC,ZH,跑步鞋推荐2026,9393,349,2.41,3,391.61
2026-06-27,APAC,ZH,跑步鞋推荐2026,11438,215,2.96,1,77.0
2026-05-11,US,EN,best marathon sneakers,13819,744,2.42,16,1673.82
2026-04-16,APAC,EN,跑步鞋推荐2026,11751,344,6.06,1,88.93
2026-03-17,US,EN,running shoes online,18434,1264,1.47,35,2643.87
2026-01-04,US,EN,buy gym shoes,1180,30,1.26,0,0.0
2026-02-24,APAC,JP,東京 マラソン 靴,16527,706,5.18,4,207.33
2026-06-29,US,EN,discount sports shoes,17698,1051,1.49,30,2538.81
2026-01-20,US,EN,running shoes online,11901,810,2.79,13,917.3
2026-01-19,US,EN,affordable athletic footwear,15808,720,0.54,35,2811.69
2026-05-16,APAC,ZH,cross-border sports sneakers,10155,259,2.71,1,88.16
2026-01-27,APAC,JP,東京 マラソン 靴,12404,416,4.7,1,78.77
2026-05-16,US,EN,running shoes online,17694,420,1.55,10,1083.0
2026-01-18,APAC,ZH,ランニングシューズ 評価,18283,764,2.94,6,570.22
2026-01-29,US,EN,best marathon sneakers,16138,1155,0.84,32,2384.19
2026-02-15,APAC,EN,ランニングシューズ 評価,3376,128,10.99,0,0.0
2026-06-13,US,EN,buy gym shoes,19800,891,2.14,21,1878.48
2026-05-11,APAC,ZH,東京 マラソン 靴,2469,60,6.55,0,0.0
2026-05-17,US,EN,running shoes online,14078,404,1.84,6,416.74
2026-05-18,APAC,ZH,cross-border sports sneakers,4389,102,3.12,0,0.0
2026-03-25,APAC,JP,ランニングシューズ 評価,4344,127,2.68,1,90.42
2026-01-01,APAC,JP,耐磨网球鞋,6638,261,1.4,4,288.08
2026-05-12,US,EN,running shoes online,11898,745,2.08,13,1270.58
2026-06-25,APAC,JP,cross-border sports sneakers,9303,233,7.67,0,0.0
2026-04-11,US,EN,running shoes online,17035,1141,2.56,24,1239.71
2026-04-06,US,EN,best marathon sneakers,10225,772,5.3,6,588.87
2026-01-18,APAC,JP,cross-border sports sneakers,3732,105,8.04,0,0.0
2026-03-19,US,EN,affordable athletic footwear,3026,130,0.84,4,304.57
2026-02-14,US,EN,running shoes online,17756,1220,1.02,35,2455.52
2026-04-22,US,EN,discount sports shoes,18603,717,1.09,18,1699.23
2026-01-15,US,EN,best marathon sneakers,3898,112,1.48,2,174.14
2026-06-28,US,EN,affordable athletic footwear,16914,791,0.52,32,3502.82
2026-01-04,APAC,ZH,cross-border sports sneakers,11570,339,2.28,3,253.25
2026-05-27,US,EN,best marathon sneakers,4535,110,2.84,1,76.75
2026-03-29,US,EN,affordable athletic footwear,15239,1049,1.08,35,2171.42
2026-04-04,US,EN,running shoes online,2761,61,3.34,1,78.26
2026-03-18,US,EN,buy gym shoes,7366,516,1.08,13,788.07
2026-05-19,US,EN,affordable athletic footwear,10432,249,2.16,4,183.61
2026-01-28,APAC,JP,耐磨网球鞋,8445,354,2.52,3,305.42
2026-03-16,US,EN,affordable athletic footwear,19512,1285,4.34,15,1146.95
2026-02-23,APAC,JP,耐磨网球鞋,2691,77,5.23,0,0.0
2026-03-06,US,EN,buy gym shoes,796,29,4.32,0,0.0
2026-02-16,US,EN,running shoes online,15586,1155,4.31,15,1441.83
2026-04-28,APAC,ZH,cross-border sports sneakers,936,34,7.79,0,0.0
2026-01-04,APAC,ZH,跑步鞋推荐2026,8825,425,11.3,0,0.0
2026-02-03,APAC,ZH,跑步鞋推荐2026,14997,391,20.1,0,0.0
2026-03-17,US,EN,affordable athletic footwear,6258,493,1.6,12,1225.26
2026-03-02,APAC,EN,耐磨网球鞋,3996,193,2.59,2,201.54
2026-04-11,US,EN,running shoes online,19618,602,5.3,5,409.6
2026-04-03,US,EN,affordable athletic footwear,4536,333,1.73,6,448.14
2026-04-12,US,EN,running shoes online,13304,613,0.73,19,1694.55
2026-04-23,US,EN,best marathon sneakers,14201,996,1.99,15,1155.9
2026-03-24,US,EN,best marathon sneakers,12091,458,1.74,10,605.76
2026-05-28,APAC,EN,東京 マラソン 靴,8699,270,1.55,3,314.52
2026-05-11,US,EN,affordable athletic footwear,17175,1043,5.99,8,759.36
2026-02-09,US,EN,best marathon sneakers,1770,117,1.33,3,199.1
2026-05-31,US,EN,discount sports shoes,12314,347,2.08,5,395.32
2026-03-10,APAC,EN,東京 マラソン 靴,13405,668,7.26,2,197.7
2026-02-01,US,EN,best marathon sneakers,10527,746,0.74,32,1751.11
2026-01-24,US,EN,running shoes online,9440,375,0.53,13,845.83
2026-04-23,US,EN,buy gym shoes,8671,645,1.36,20,1588.81
2026-06-28,US,EN,affordable athletic footwear,14269,929,1.65,15,1496.2
2026-04-25,APAC,ZH,ランニングシューズ 評価,10017,308,5.92,1,80.89
2026-06-19,APAC,EN,跑步鞋推荐2026,17748,595,1.41,9,765.0
2026-02-04,APAC,JP,ランニングシューズ 評価,18869,635,2.1,5,576.89
2026-02-01,US,EN,buy gym shoes,19607,1093,3.81,10,928.72
2026-02-14,APAC,JP,耐磨网球鞋,10845,324,2.59,3,226.05
2026-06-25,APAC,ZH,耐磨网球鞋,14309,223,5.17,0,0.0
2026-04-18,US,EN,best marathon sneakers,17801,1349,0.93,32,3294.83
2026-03-27,US,EN,discount sports shoes,1378,82,0.9,1,105.95
2026-06-26,APAC,ZH,cross-border sports sneakers,2725,66,5.49,0,0.0
2026-02-03,APAC,ZH,耐磨网球鞋,935,35,1.71,0,0.0
2026-05-24,US,EN,running shoes online,3961,301,2.02,4,320.67
2026-01-11,US,EN,affordable athletic footwear,2849,211,0.67,8,937.38
2026-05-27,APAC,ZH,東京 マラソン 靴,17401,616,1.26,8,785.07
2026-04-02,US,EN,buy gym shoes,18717,417,2.22,8,590.77
2026-06-06,APAC,ZH,cross-border sports sneakers,15124,273,2.84,1,74.83
2026-02-23,US,EN,buy gym shoes,16968,1333,1.01,33,2152.36
2026-03-17,APAC,EN,ランニングシューズ 評価,5095,236,2.36,2,185.11
2026-06-09,US,EN,buy gym shoes,15839,881,8.93,6,366.03
2026-04-10,US,EN,affordable athletic footwear,2227,66,7.34,0,0.0
2026-04-26,APAC,ZH,ランニングシューズ 評価,18498,615,3.04,5,401.99
2026-05-04,US,EN,best marathon sneakers,5379,139,0.51,6,538.69
2026-03-24,US,EN,running shoes online,18610,1398,0.86,54,4800.37
2026-02-25,APAC,EN,東京 マラソン 靴,16806,439,2.83,4,312.91
2026-03-04,US,EN,best marathon sneakers,18243,1271,2.37,24,2526.0
2026-05-12,US,EN,discount sports shoes,16215,441,1.28,11,1043.28
2026-05-19,US,EN,running shoes online,14378,849,2.14,19,1811.93
2026-05-11,US,EN,affordable athletic footwear,1754,93,3.78,1,93.04
2026-06-04,US,EN,running shoes online,5564,129,0.66,3,200.77
2026-04-21,US,EN,best marathon sneakers,17254,1147,0.83,28,1966.93
2026-06-21,US,EN,running shoes online,11303,755,1.69,18,1767.69
2026-05-26,US,EN,best marathon sneakers,8109,298,2.38,4,446.71
2026-06-07,US,EN,best marathon sneakers,1058,80,0.53,3,243.12
2026-03-11,US,EN,buy gym shoes,16195,829,0.54,25,2406.47
2026-06-24,APAC,JP,cross-border sports sneakers,15117,260,2.02,2,165.78
2026-02-03,APAC,ZH,東京 マラソン 靴,7066,298,5.8,1,79.81
2026-04-29,APAC,ZH,跑步鞋推荐2026,4327,196,1.42,2,209.06
2026-03-17,US,EN,discount sports shoes,6932,518,1.74,11,999.97
2026-02-11,US,EN,running shoes online,14998,567,0.71,20,1941.15
2026-01-23,US,EN,best marathon sneakers,18603,1361,0.64,48,3291.67
2026-02-09,APAC,ZH,東京 マラソン 靴,7683,116,1.35,1,109.39
2026-01-15,APAC,JP,東京 マラソン 靴,6314,226,2.79,1,92.06
2026-04-25,US,EN,affordable athletic footwear,17927,1049,0.77,30,2791.88
2026-02-26,US,EN,discount sports shoes,4562,299,6.86,2,149.69
2026-04-21,US,EN,discount sports shoes,8194,314,1.52,8,637.81
2026-05-22,US,EN,running shoes online,16151,538,3.45,7,511.41
2026-05-20,US,EN,discount sports shoes,5669,374,3.46,5,489.74
2026-04-17,US,EN,best marathon sneakers,8130,561,0.85,17,1406.76
2026-04-27,APAC,ZH,耐磨网球鞋,8864,340,1.71,2,202.29
2026-02-04,APAC,EN,ランニングシューズ 評価,18959,688,4.77,3,391.95
2026-06-02,US,EN,running shoes online,18541,382,0.98,9,858.35
2026-03-19,US,EN,discount sports shoes,3426,72,2.81,0,0.0
2026-01-02,US,EN,best marathon sneakers,14542,1118,1.48,29,2642.6
2026-01-18,US,EN,buy gym shoes,11658,930,3.15,17,1527.57
2026-02-04,US,EN,best marathon sneakers,12228,334,1.44,6,390.61
2026-01-09,US,EN,discount sports shoes,5382,138,3.75,2,154.79
2026-05-19,US,EN,affordable athletic footwear,8708,330,0.7,9,943.94
2026-03-08,US,EN,affordable athletic footwear,9562,348,1.33,11,564.67
2026-03-10,US,EN,discount sports shoes,1056,42,0.53,2,205.24
2026-04-15,US,EN,running shoes online,8058,376,1.97,7,435.23
2026-02-07,APAC,EN,cross-border sports sneakers,19747,438,2.49,4,283.66
2026-03-11,US,EN,buy gym shoes,5176,361,0.83,11,879.01
2026-03-22,APAC,ZH,跑步鞋推荐2026,3167,124,10.15,0,0.0
2026-03-07,US,EN,buy gym shoes,17721,872,0.5,32,3020.36
2026-02-10,APAC,EN,cross-border sports sneakers,10969,256,20.55,0,0.0
2026-01-24,APAC,JP,cross-border sports sneakers,7412,134,4.17,0,0.0
2026-06-27,US,EN,running shoes online,16607,848,2.81,16,1434.4
2026-01-05,APAC,ZH,ランニングシューズ 評価,583,12,1.87,0,0.0
2026-01-21,US,EN,best marathon sneakers,3188,184,3.86,1,67.69
2026-01-06,US,EN,running shoes online,2869,216,2.26,5,508.68
2026-05-12,APAC,EN,跑步鞋推荐2026,527,22,7.96,0,0.0
2026-01-09,APAC,JP,跑步鞋推荐2026,15957,525,3.19,4,363.07
2026-03-10,APAC,JP,東京 マラソン 靴,4164,185,9.38,0,0.0
2026-03-09,US,EN,buy gym shoes,15324,716,1.74,13,679.32
2026-05-06,APAC,ZH,cross-border sports sneakers,4921,174,2.0,1,93.86
2026-05-17,APAC,JP,東京 マラソン 靴,1585,62,7.43,0,0.0
2026-05-26,US,EN,best marathon sneakers,9212,699,1.3,19,1812.24
2026-02-28,US,EN,running shoes online,14738,505,4.3,4,377.35
2026-06-20,APAC,JP,跑步鞋推荐2026,13464,424,1.57,5,389.54
2026-03-21,APAC,ZH,cross-border sports sneakers,17995,688,21.59,1,60.73
2026-01-29,APAC,EN,cross-border sports sneakers,1101,25,7.99,0,0.0
2026-06-25,US,EN,best marathon sneakers,16723,772,3.25,13,995.34
2026-02-20,US,EN,affordable athletic footwear,17727,1348,0.88,33,2335.87
2026-06-19,APAC,EN,東京 マラソン 靴,16075,707,7.92,2,124.02
2026-02-05,US,EN,buy gym shoes,10829,729,0.77,27,2896.18
2026-03-17,US,EN,running shoes online,9025,611,3.7,7,657.01
2026-04-15,US,EN,buy gym shoes,10139,784,1.18,16,1703.22
2026-02-14,US,EN,buy gym shoes,4985,372,7.35,3,222.03
2026-04-11,US,EN,buy gym shoes,10724,303,0.67,12,1023.7
2026-06-12,US,EN,best marathon sneakers,17171,755,2.86,11,859.31
2026-04-14,US,EN,affordable athletic footwear,2826,223,1.94,5,364.59
2026-01-06,APAC,JP,cross-border sports sneakers,572,26,1.24,0,0.0
2026-06-14,US,EN,affordable athletic footwear,19280,1238,0.75,40,3771.99
2026-02-05,US,EN,running shoes online,2023,111,3.21,1,90.04
2026-05-24,US,EN,affordable athletic footwear,6818,436,1.49,8,788.06
2026-01-22,APAC,JP,ランニングシューズ 評価,3632,81,2.01,1,70.99
2026-03-10,US,EN,discount sports shoes,3815,221,0.54,8,597.13
2026-03-10,US,EN,running shoes online,5985,428,4.34,4,280.24
2026-03-04,US,EN,best marathon sneakers,17102,1176,11.94,4,361.57
2026-03-16,APAC,EN,cross-border sports sneakers,3189,55,4.57,0,0.0
2026-04-17,US,EN,best marathon sneakers,1211,54,2.93,1,88.39
2026-01-19,US,EN,best marathon sneakers,5981,163,1.11,5,409.17
2026-04-12,US,EN,discount sports shoes,19998,601,2.11,10,875.08
2026-05-06,APAC,ZH,耐磨网球鞋,16107,774,16.08,1,115.68
2026-05-07,APAC,ZH,跑步鞋推荐2026,988,47,3.96,0,0.0
2026-05-26,US,EN,best marathon sneakers,5008,127,0.64,3,272.3
2026-04-24,US,EN,discount sports shoes,2834,193,4.53,2,183.9
2026-03-14,US,EN,best marathon sneakers,17189,1302,1.28,34,2063.0
2026-04-24,APAC,ZH,耐磨网球鞋,10135,256,2.84,1,94.82
2026-05-25,US,EN,running shoes online,10185,461,0.65,17,1445.0
2026-02-10,US,EN,discount sports shoes,4795,292,3.07,3,200.67
2026-06-10,US,EN,discount sports shoes,15969,401,4.74,3,210.38
2026-03-23,US,EN,best marathon sneakers,2230,57,1.99,1,94.27
2026-06-01,US,EN,discount sports shoes,15110,1016,2.76,11,929.7
2026-03-18,APAC,EN,cross-border sports sneakers,12849,533,3.22,3,255.0
2026-06-17,US,EN,affordable athletic footwear,16686,1081,2.8,13,1219.19
2026-01-28,US,EN,best marathon sneakers,12422,500,0.63,23,2638.98
2026-04-20,APAC,ZH,東京 マラソン 靴,13783,250,7.7,1,97.15
2026-06-16,US,EN,running shoes online,18178,1412,3.42,24,2273.56
2026-01-21,US,EN,affordable athletic footwear,2005,140,1.02,4,484.95
2026-06-14,APAC,JP,跑步鞋推荐2026,9868,457,6.38,1,83.23
2026-05-10,APAC,JP,cross-border sports sneakers,15911,525,4.19,2,158.71
2026-01-06,APAC,JP,cross-border sports sneakers,4375,92,1.38,1,106.05
2026-02-21,US,EN,discount sports shoes,9190,420,1.86,9,750.79
2026-01-05,US,EN,buy gym shoes,7039,442,1.38,8,566.77
2026-06-24,US,EN,buy gym shoes,749,33,0.55,1,75.88
2026-02-12,APAC,JP,耐磨网球鞋,9595,380,9.97,1,122.62
2026-04-06,APAC,JP,耐磨网球鞋,7321,246,5.38,1,83.42
2026-04-11,US,EN,buy gym shoes,5012,100,1.65,2,182.94
2026-04-24,US,EN,discount sports shoes,14408,752,3.63,11,948.54
2026-02-09,US,EN,discount sports shoes,14636,346,1.29,6,363.09
2026-05-19,APAC,ZH,cross-border sports sneakers,11479,533,4.43,2,193.8
2026-05-22,APAC,EN,ランニングシューズ 評価,19987,883,2.24,8,599.87
2026-01-02,APAC,JP,耐磨网球鞋,1085,38,2.32,0,0.0
2026-06-16,US,EN,affordable athletic footwear,15115,330,3.49,4,353.81
2026-03-04,US,EN,affordable athletic footwear,12745,499,1.02,18,2162.58
2026-04-29,APAC,ZH,東京 マラソン 靴,13745,583,5.35,2,138.58
2026-05-26,US,EN,best marathon sneakers,11994,443,0.64,13,1161.09
2026-04-04,APAC,JP,東京 マラソン 靴,12579,229,5.26,1,78.27
2026-03-20,US,EN,affordable athletic footwear,13122,518,1.29,10,726.91
2026-05-09,US,EN,best marathon sneakers,15947,415,0.98,16,1390.99
2026-05-25,US,EN,best marathon sneakers,8635,531,2.01,12,849.02
2026-02-23,APAC,ZH,耐磨网球鞋,6266,236,9.43,0,0.0
2026-05-02,US,EN,best marathon sneakers,4355,232,1.17,6,466.96
2026-05-04,US,EN,affordable athletic footwear,19618,661,0.76,19,1854.67
2026-06-16,APAC,JP,ランニングシューズ 評価,10065,165,11.35,0,0.0
2026-06-25,APAC,ZH,cross-border sports sneakers,15973,246,9.97,0,0.0
2026-03-07,US,EN,affordable athletic footwear,12362,487,1.81,7,739.41
2026-05-23,US,EN,discount sports shoes,18633,985,0.94,37,2946.33
2026-01-22,US,EN,running shoes online,5615,416,2.99,6,499.01
2026-01-20,US,EN,affordable athletic footwear,14366,546,0.64,22,2082.99
2026-04-03,US,EN,discount sports shoes,2897,199,1.02,5,342.65
2026-06-20,US,EN,running shoes online,15818,445,0.69,16,1297.95
2026-06-01,APAC,ZH,東京 マラソン 靴,13764,268,7.72,0,0.0
2026-02-12,US,EN,best marathon sneakers,15093,1176,0.96,41,3972.48
2026-01-21,APAC,EN,東京 マラソン 靴,13590,369,2.33,3,211.77
2026-02-17,US,EN,affordable athletic footwear,6607,240,3.28,2,176.03
2026-03-07,US,EN,affordable athletic footwear,14210,675,2.67,13,1105.57
2026-04-25,US,EN,buy gym shoes,6113,445,3.36,7,400.91
2026-01-16,APAC,JP,跑步鞋推荐2026,9020,361,9.57,1,89.02
2026-06-17,US,EN,best marathon sneakers,19919,1156,0.73,38,3230.0
2026-01-21,US,EN,best marathon sneakers,10039,257,1.36,7,713.33
2026-06-29,US,EN,buy gym shoes,2140,101,2.46,1,91.33
2026-04-11,US,EN,discount sports shoes,1931,44,1.49,1,49.58
2026-01-08,US,EN,best marathon sneakers,11524,839,1.95,21,1965.25
2026-04-20,APAC,ZH,東京 マラソン 靴,11745,548,1.41,7,549.66
2026-03-27,US,EN,running shoes online,17140,758,1.05,26,1985.11
2026-02-27,US,EN,affordable athletic footwear,3895,86,8.7,0,0.0
2026-01-05,APAC,ZH,跑步鞋推荐2026,11883,574,1.51,6,418.44
2026-06-19,APAC,ZH,ランニングシューズ 評価,17442,601,2.74,5,417.49
2026-04-21,US,EN,discount sports shoes,11374,677,0.97,19,1638.65
2026-04-19,US,EN,best marathon sneakers,6930,284,2.02,6,650.29
2026-01-30,APAC,ZH,耐磨网球鞋,17501,831,2.58,5,462.18
2026-04-05,US,EN,buy gym shoes,14027,990,6.43,9,903.9
2026-01-09,APAC,ZH,東京 マラソン 靴,4579,142,6.24,0,0.0
2026-04-05,APAC,EN,耐磨网球鞋,12395,517,5.02,2,167.69
2026-04-05,US,EN,buy gym shoes,9644,727,2.7,8,587.4
2026-02-10,APAC,JP,東京 マラソン 靴,5874,119,1.95,1,73.92
2026-02-20,US,EN,affordable athletic footwear,9324,300,1.81,7,422.92
2026-03-02,US,EN,running shoes online,12546,290,2.0,5,491.23
2026-01-06,US,EN,best marathon sneakers,5297,363,3.2,6,498.89
2026-04-29,US,EN,best marathon sneakers,4645,288,2.19,5,454.77
2026-01-26,US,EN,running shoes online,13918,823,1.53,18,1763.96
2026-01-06,APAC,JP,跑步鞋推荐2026,3901,157,2.11,1,72.95
2026-02-22,US,EN,affordable athletic footwear,7245,493,5.08,4,364.2
2026-03-02,APAC,ZH,跑步鞋推荐2026,10446,323,9.54,0,0.0
2026-06-10,US,EN,discount sports shoes,1470,86,0.81,2,115.83
2026-06-22,US,EN,affordable athletic footwear,2044,70,1.96,1,75.29
2026-04-04,APAC,JP,東京 マラソン 靴,18907,825,7.55,3,239.68
2026-02-09,APAC,JP,東京 マラソン 靴,11432,321,9.21,0,0.0
2026-01-24,APAC,ZH,cross-border sports sneakers,8670,178,8.51,0,0.0
2026-04-02,APAC,EN,跑步鞋推荐2026,12450,471,4.64,2,176.62
2026-02-14,US,EN,buy gym shoes,8641,305,4.31,3,298.22
2026-02-07,US,EN,running shoes online,9315,309,2.08,6,396.37
2026-06-06,APAC,JP,cross-border sports sneakers,11934,197,2.15,1,62.29
2026-04-18,US,EN,discount sports shoes,11870,289,7.69,1,64.01
2026-05-16,APAC,JP,東京 マラソン 靴,13833,281,10.47,0,0.0
2026-03-05,US,EN,buy gym shoes,8489,468,1.37,8,493.17
2026-03-28,US,EN,affordable athletic footwear,15073,676,1.9,15,1248.06
2026-04-17,US,EN,buy gym shoes,6930,491,0.94,18,1337.04
2026-02-20,US,EN,buy gym shoes,15574,960,2.67,19,2089.81
2026-01-06,APAC,EN,ランニングシューズ 評価,11803,328,6.41,1,100.38
2026-06-24,APAC,EN,cross-border sports sneakers,7421,194,4.07,0,0.0
2026-06-26,APAC,ZH,cross-border sports sneakers,5007,81,16.19,0,0.0
2026-03-26,APAC,ZH,cross-border sports sneakers,906,33,13.68,0,0.0
2026-06-09,US,EN,discount sports shoes,15145,389,1.76,8,608.36
2026-02-05,US,EN,discount sports shoes,17358,821,1.55,22,1797.43
2026-03-30,APAC,EN,跑步鞋推荐2026,8663,289,7.14,1,59.99
2026-04-09,US,EN,affordable athletic footwear,6687,243,2.68,4,435.49
2026-05-27,US,EN,affordable athletic footwear,11990,385,0.78,12,1103.44
2026-02-06,APAC,JP,cross-border sports sneakers,18523,407,24.33,0,0.0
2026-01-17,APAC,JP,東京 マラソン 靴,18471,460,10.09,1,83.06
2026-01-16,APAC,JP,東京 マラソン 靴,14081,662,7.04,1,76.31
2026-06-21,APAC,ZH,ランニングシューズ 評価,4011,154,6.61,0,0.0
2026-02-18,APAC,ZH,東京 マラソン 靴,5230,170,4.16,1,108.15
2026-04-04,US,EN,buy gym shoes,7772,164,0.52,4,320.94
2026-02-20,US,EN,buy gym shoes,1585,67,0.55,2,134.06
2026-01-05,US,EN,affordable athletic footwear,8852,452,6.87,3,297.72
2026-04-07,US,EN,best marathon sneakers,10423,808,5.96,8,665.58
2026-06-23,US,EN,buy gym shoes,8203,486,4.88,4,471.04
2026-03-14,US,EN,affordable athletic footwear,3106,65,1.82,1,60.55
2026-05-25,US,EN,affordable athletic footwear,15166,1024,1.26,31,2023.09
2026-05-20,APAC,ZH,ランニングシューズ 評価,13698,336,6.7,1,45.93
2026-06-01,US,EN,best marathon sneakers,13574,281,1.7,5,457.55
2026-02-25,APAC,ZH,耐磨网球鞋,16293,405,2.87,3,216.66
2026-05-02,US,EN,affordable athletic footwear,16376,624,0.64,25,2286.31
2026-05-06,APAC,JP,東京 マラソン 靴,12277,322,8.8,1,82.63
2026-03-20,US,EN,running shoes online,6308,471,0.61,20,1565.5
2026-01-16,US,EN,affordable athletic footwear,2938,193,2.89,2,129.49
2026-05-06,APAC,ZH,cross-border sports sneakers,5951,123,9.87,0,0.0
2026-03-28,APAC,JP,跑步鞋推荐2026,1185,42,1.48,0,0.0
2026-01-22,US,EN,discount sports shoes,15940,618,0.81,16,1394.96
2026-04-20,APAC,ZH,耐磨网球鞋,12259,533,6.64,2,186.53
2026-06-21,US,EN,discount sports shoes,8744,642,1.55,11,617.54
2026-04-05,US,EN,buy gym shoes,2089,144,3.97,2,211.48
2026-02-12,US,EN,best marathon sneakers,11073,302,1.14,6,442.13
2026-03-20,APAC,JP,cross-border sports sneakers,3514,121,2.01,1,80.99
2026-01-21,APAC,EN,cross-border sports sneakers,18222,842,5.53,2,166.63
2026-05-03,APAC,JP,cross-border sports sneakers,5298,113,1.2,1,58.63
2026-01-08,US,EN,best marathon sneakers,16424,954,3.13,9,653.85
2026-02-18,APAC,ZH,耐磨网球鞋,16599,296,4.47,1,87.54
2026-05-05,APAC,ZH,ランニングシューズ 評価,3270,123,5.06,0,0.0
2026-04-16,APAC,ZH,cross-border sports sneakers,8184,149,6.22,0,0.0
2026-05-14,US,EN,best marathon sneakers,6065,368,2.55,4,339.46
2026-03-22,APAC,EN,ランニングシューズ 評価,17873,450,2.05,4,409.66
2026-04-14,APAC,JP,跑步鞋推荐2026,8733,135,7.36,0,0.0
2026-04-19,APAC,JP,跑步鞋推荐2026,4313,103,1.62,1,73.51
2026-06-24,US,EN,running shoes online,13707,1048,0.96,37,3056.38
2026-06-13,US,EN,best marathon sneakers,9283,416,0.55,12,983.43
2026-05-05,US,EN,buy gym shoes,9188,275,2.49,5,429.71
2026-04-02,US,EN,buy gym shoes,8617,526,2.03,12,902.77
2026-05-01,US,EN,best marathon sneakers,6221,250,1.37,7,550.87
2026-04-21,US,EN,affordable athletic footwear,12475,793,3.69,7,520.63
2026-01-23,US,EN,best marathon sneakers,6605,391,3.44,6,528.37
2026-06-08,US,EN,buy gym shoes,15352,842,0.51,30,2384.15
2026-04-20,US,EN,running shoes online,7045,368,3.01,4,310.36
2026-03-16,US,EN,affordable athletic footwear,16029,836,0.81,34,3198.79
2026-03-03,US,EN,discount sports shoes,7593,453,3.5,7,402.28
2026-04-06,US,EN,affordable athletic footwear,16245,766,0.54,27,2059.11
2026-02-26,APAC,EN,跑步鞋推荐2026,12434,473,1.5,6,536.79
2026-04-12,APAC,JP,跑步鞋推荐2026,19977,889,5.91,3,255.0
2026-03-11,US,EN,affordable athletic footwear,8945,281,0.76,10,809.55
2026-03-06,APAC,JP,耐磨网球鞋,7249,261,11.94,0,0.0
2026-02-06,US,EN,buy gym shoes,11000,376,4.82,4,332.92
2026-03-09,APAC,JP,跑步鞋推荐2026,11352,561,4.34,2,183.53
2026-03-16,US,EN,running shoes online,13471,576,0.59,16,1676.49
2026-01-17,US,EN,best marathon sneakers,8185,364,0.54,12,1138.84
2026-05-15,US,EN,discount sports shoes,10610,634,1.1,15,1141.01
2026-02-21,US,EN,discount sports shoes,3333,70,1.78,1,82.0
2026-06-12,APAC,ZH,ランニングシューズ 評価,15822,516,5.79,2,184.45
2026-05-10,US,EN,affordable athletic footwear,5758,343,4.81,2,193.05
2026-06-17,APAC,JP,東京 マラソン 靴,19935,331,3.26,2,196.98
